title,year_month_x,type,release_date,imdb_score,imdb_votes,genres,country,director,date,open,high,low,close,adj_close,volume,daily_return,volatility,MA30,year_month_y
Kabhi Alvida Naa Kehna,2006-01,MOVIE,2006-01-01,6.0,19797.0,"Drama, Romance",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
DEATH NOTE,2006-01,SHOW,2006-01-01,9.0,302147.0,Action,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Fuga,2006-01,MOVIE,2006-01-01,6.3,1120.0,"Romance, Musical",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Beerfest,2006-01,MOVIE,2006-01-01,6.2,67748.0,Drama,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Monty Python's Personal Best,2006-01,SHOW,2006-01-01,7.9,437.0,Comedy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Horrid Henry,2006-01,SHOW,2006-01-01,6.3,912.0,"Action, Animation, Musical",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Happy Feet,2006-01,MOVIE,2006-01-01,6.4,182612.0,Musical,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Code Geass: Lelouch of the Rebellion,2006-01,SHOW,2006-01-01,8.699999999999998,62367.0,Fantasy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Taxi No. 9 2 11,2006-01,MOVIE,2006-01-01,7.2,9897.0,Adventure,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Scary Movie 4,2006-01,MOVIE,2006-01-01,5.1,120188.0,"Sci-Fi, Adventure",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
30 Rock,2006-01,SHOW,2006-01-01,8.3,121514.0,Comedy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Phir Hera Pheri,2006-01,MOVIE,2006-01-01,7.1,22505.0,Comedy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Mukhsin,2006-01,MOVIE,2006-01-01,7.3,382.0,"Action, Romance",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
The Game,2006-01,SHOW,2006-01-01,6.6,4417.0,"Drama, Romance",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
The IT Crowd,2006-01,SHOW,2006-01-01,8.5,147409.0,Romance,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Life's Speed Bump,2006-01,MOVIE,2006-01-01,6.6,2693.0,Drama,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Jeff Dunham: Arguing with Myself,2006-01,MOVIE,2006-01-01,8.0,3984.0,Comedy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
The Hospital,2006-01,SHOW,2006-01-01,7.4,40.0,Comedy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Brother's Shadow,2006-01,MOVIE,2006-01-01,6.1,147.0,"Drama, Romance",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Don,2006-01,MOVIE,2006-01-01,7.1,36836.0,"Drama, Horror, Thriller, Crime",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
A Lion in the House,2006-01,MOVIE,2006-01-01,8.699999999999998,312.0,Comedy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
What's Up?,2006-01,MOVIE,2006-01-01,2.9,315.0,"Comedy, Drama",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Waist Deep,2006-01,MOVIE,2006-01-01,5.8,9957.0,Comedy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Friends with Money,2006-01,MOVIE,2006-01-01,5.8,30186.0,"Sci-Fi, Romance",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
World Trade Center,2006-01,MOVIE,2006-01-01,6.0,83129.0,Crime,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Vivah,2006-01,MOVIE,2006-01-01,6.6,9793.0,"Drama, Romance",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Bon Cop Bad Cop,2006-01,MOVIE,2006-01-01,6.5,61.0,"Action, Thriller, Crime",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Anthony Kaun Hai?,2006-01,MOVIE,2006-01-01,5.2,664.0,"Drama, Crime",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Friday Night Lights,2006-01,SHOW,2006-01-01,8.699999999999998,64449.0,Drama,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Ouran High School Host Club,2006-01,SHOW,2006-01-01,8.199999999999998,9763.0,"Romance, Musical",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
The Texas Chainsaw Massacre: The Beginning,2006-01,MOVIE,2006-01-01,5.8,72366.0,Action,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Katt Williams: The Pimp Chronicles Pt. 1,2006-01,MOVIE,2006-01-01,7.6,1780.0,Comedy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Chup Chup Ke,2006-01,MOVIE,2006-01-01,6.9,10528.0,Drama,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Casino Royale,2006-01,MOVIE,2006-01-01,8.0,644336.0,Comedy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
The Lake House,2006-01,MOVIE,2006-01-01,6.8,148043.0,"Drama, Thriller, Romance",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Monster House,2006-01,MOVIE,2006-01-01,6.6,114942.0,Horror,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Jim Gaffigan: Beyond the Pale,2006-01,MOVIE,2006-01-01,7.9,3940.0,Comedy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Falafel,2006-01,MOVIE,2006-01-01,6.7,209.0,Drama,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Catch and Release,2006-01,MOVIE,2006-01-01,5.9,26157.0,"Drama, Romance",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Deck the Halls,2006-01,MOVIE,2006-01-01,5.0,27797.0,Sci-Fi,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Naruto: Guardians of the Crescent Moon Kingdom,2006-01,MOVIE,2006-01-01,6.4,3975.0,Comedy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Blood Diamond,2006-01,MOVIE,2006-01-01,8.0,536858.0,"Action, Horror",Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Vientos de agua,2006-01,SHOW,2006-01-01,8.699999999999998,1034.0,Drama,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Eternal Summer,2006-01,MOVIE,2006-01-01,7.0,2630.0,Romance,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
H2O: Just Add Water,2006-01,SHOW,2006-01-01,7.2,14782.0,Comedy,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Final Destination 3,2006-01,MOVIE,2006-01-01,5.8,139797.0,Drama,Unknown,Unknown,2005-12-30,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3.865714073181152,3435600,-0.0069725142832856,0.0310287672734024,3.876666696866353,2005-12
Cleaner,2007-01,MOVIE,2007-01-01,6.1,41052.0,Romance,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Stardust,2007-01,MOVIE,2007-01-01,7.6,269043.0,"Fantasy, Romance, Adventure",Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
The Bucket List,2007-01,MOVIE,2007-01-01,7.4,242733.0,"Action, Comedy, Drama",Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Twins Mission,2007-01,MOVIE,2007-01-01,5.2,686.0,Horror,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Bo on the Go!,2007-01,SHOW,2007-01-01,4.1,118.0,Animation,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Jab We Met,2007-01,MOVIE,2007-01-01,7.9,51945.0,Adventure,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
TMNT,2007-01,MOVIE,2007-01-01,6.2,64062.0,Drama,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Into the Wild,2007-01,MOVIE,2007-01-01,8.1,611379.0,Comedy,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Life in a Metro,2007-01,MOVIE,2007-01-01,7.4,11934.0,Fantasy,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Guru,2007-01,MOVIE,2007-01-01,7.7,23541.0,Comedy,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Premonition,2007-01,MOVIE,2007-01-01,5.9,78119.0,Comedy,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
I Now Pronounce You Chuck & Larry,2007-01,MOVIE,2007-01-01,5.9,146625.0,"Action, Romance",Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
The Girl Next Door,2007-01,MOVIE,2007-01-01,6.5,26035.0,Drama,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Manorama Six Feet Under,2007-01,MOVIE,2007-01-01,7.6,8043.0,"Thriller, Crime",Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Gurren Lagann,2007-01,SHOW,2007-01-01,8.3,17024.0,Sci-Fi,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Good Luck Chuck,2007-01,MOVIE,2007-01-01,5.6,89755.0,Romance,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Total Drama Island,2007-01,SHOW,2007-01-01,7.4,10523.0,Animation,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Namastey London,2007-01,MOVIE,2007-01-01,7.1,21745.0,"Drama, Romance",Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Halloween,2007-01,MOVIE,2007-01-01,6.0,118815.0,Thriller,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Honeymoon Travels Pvt. Ltd.,2007-01,MOVIE,2007-01-01,6.1,2609.0,"Drama, Romance",Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Hairspray,2007-01,MOVIE,2007-01-01,6.7,128190.0,Musical,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Nuevo Rico Nuevo Pobre,2007-01,SHOW,2007-01-01,7.2,203.0,Comedy,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Shooter,2007-01,MOVIE,2007-01-01,7.2,329417.0,Comedy,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Canâ€™t Complain,2007-01,MOVIE,2007-01-01,7.5,3922.0,Comedy,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Ezra,2007-01,MOVIE,2007-01-01,6.4,274.0,Crime,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
Shootout at Lokhandwala,2007-01,MOVIE,2007-01-01,7.1,10139.0,"Action, Crime",Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,2007-01,MOVIE,2007-01-01,6.9,1611.0,Action,Unknown,Unknown,2007-01-03,3.7142860889434814,3.824285984039306,3.677143096923828,3.801429033279419,3.801429033279419,16440900,0.0290023355337691,0.0162867684064306,4.0013809521993,2007-01
